CFIP,FirstDateOrder,Year,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,bb,college,foreign,medianIncome,it
3.001500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.033820899999999821e+00,1.782449699999999915e+00,1.851005400000000023e+00,1.919561300000000026e+00,1.942413200000000062e+00,1.919561300000000026e+00,1.965265000000000040e+00,2.010968899999999948e+00,2.033820899999999821e+00,2.056672799999999857e+00,2.102376700000000209e+00,2.102376700000000209e+00,2.103596399999999811e+00,7.250000000000000000e+01,2.119999999999999929e+01,9.000000000000000222e-01,4.823700000000000000e+04,1.000000000000000056e-01
3.001700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.560777900000000162e+00,2.517558100000000021e+00,2.614802800000000094e+00,2.636412899999999837e+00,2.603997899999999976e+00,2.625607700000000211e+00,2.625607700000000211e+00,2.776877400000000051e+00,2.820097200000000193e+00,2.798487199999999842e+00,2.701242699999999886e+00,2.679632699999999979e+00,2.731046399999999874e+00,7.990000000000000568e+01,1.889999999999999858e+01,1.899999999999999911e+00,5.489100000000000000e+04,1.899999999999999911e+00
3.001700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.731046399999999874e+00,2.436093599999999970e+00,2.414245100000000033e+00,2.381472599999999940e+00,2.348700000000000010e+00,2.359624100000000002e+00,2.337775900000000018e+00,2.359624100000000002e+00,2.392396699999999932e+00,2.381472599999999940e+00,2.490714600000000001e+00,2.545335300000000078e+00,2.486581300000000105e+00,8.040000000000000568e+01,1.850000000000000000e+01,1.800000000000000044e+00,5.542600000000000000e+04,2.200000000000000178e+00
3.001900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.591792599999999780e+00,2.663786899999999847e+00,2.807775299999999863e+00,2.951763899999999996e+00,3.239740799999999865e+00,3.167746499999999799e+00,3.239740799999999865e+00,3.239740799999999865e+00,3.167746499999999799e+00,3.239740799999999865e+00,3.167746499999999799e+00,3.095752200000000176e+00,3.293413199999999819e+00,7.650000000000000000e+01,1.719999999999999929e+01,1.699999999999999956e+00,5.602600000000000000e+04,7.000000000000000000e+00
3.001900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.293413199999999819e+00,2.919161599999999801e+00,2.919161599999999801e+00,2.769461199999999845e+00,2.694610799999999973e+00,2.470059899999999864e+00,2.470059899999999864e+00,2.395209599999999828e+00,2.470059899999999864e+00,2.470059899999999864e+00,2.470059899999999864e+00,2.470059899999999864e+00,2.449888699999999808e+00,7.779999999999999716e+01,1.600000000000000000e+01,1.500000000000000000e+00,5.472200000000000000e+04,6.500000000000000000e+00
3.002100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.642867100000000136e+00,2.615193099999999937e+00,2.601356000000000002e+00,2.532170999999999950e+00,2.601356000000000002e+00,2.629030000000000200e+00,2.739726099999999942e+00,2.615193099999999937e+00,2.601356000000000002e+00,2.601356000000000002e+00,2.601356000000000002e+00,2.587518900000000066e+00,2.617874599999999941e+00,8.470000000000000284e+01,1.739999999999999858e+01,1.500000000000000000e+00,5.168100000000000000e+04,8.000000000000000444e-01
3.002100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.617874599999999941e+00,2.631949399999999883e+00,2.688247699999999796e+00,2.674173099999999970e+00,2.688247699999999796e+00,2.631949399999999883e+00,2.646024000000000154e+00,2.631949399999999883e+00,2.603800099999999951e+00,2.589725500000000125e+00,2.674173099999999970e+00,2.688247699999999796e+00,2.779767999999999795e+00,8.820000000000000284e+01,1.500000000000000000e+01,1.600000000000000089e+00,5.768400000000000000e+04,1.199999999999999956e+00
3.002300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.653645899999999891e+00,1.692708399999999891e+00,1.718750000000000000e+00,1.757812500000000000e+00,1.848958399999999891e+00,1.809895899999999891e+00,1.901041600000000109e+00,1.901041600000000109e+00,1.888020899999999891e+00,1.888020899999999891e+00,1.835937500000000000e+00,1.822916600000000109e+00,1.802507899999999941e+00,7.620000000000000284e+01,1.500000000000000000e+01,1.699999999999999956e+00,4.212900000000000000e+04,2.999999999999999889e-01
3.002300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.802507899999999941e+00,1.828631200000000012e+00,1.789446199999999987e+00,1.815569500000000058e+00,1.815569500000000058e+00,1.802507899999999941e+00,1.802507899999999941e+00,1.724137899999999890e+00,1.750261199999999961e+00,1.711076299999999994e+00,1.737199500000000008e+00,1.763322800000000079e+00,1.698998299999999961e+00,7.909999999999999432e+01,1.710000000000000142e+01,2.200000000000000178e+00,4.480900000000000000e+04,9.000000000000000222e-01
3.002500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.587800300000000053e+00,2.495378999999999792e+00,2.495378999999999792e+00,2.495378999999999792e+00,2.541589699999999841e+00,2.541589699999999841e+00,2.587800300000000053e+00,2.634011000000000102e+00,2.634011000000000102e+00,2.680221799999999988e+00,2.356746699999999972e+00,2.449168199999999906e+00,2.324521299999999790e+00,8.109999999999999432e+01,1.130000000000000071e+01,1.600000000000000089e+00,6.979200000000000000e+04,6.999999999999999556e-01
3.002500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.324521299999999790e+00,2.324521299999999790e+00,2.324521299999999790e+00,2.415679200000000026e+00,2.370100299999999827e+00,2.415679200000000026e+00,2.370100299999999827e+00,2.370100299999999827e+00,2.370100299999999827e+00,2.370100299999999827e+00,2.233363600000000115e+00,2.233363600000000115e+00,2.232346300000000117e+00,8.170000000000000284e+01,1.580000000000000071e+01,6.999999999999999556e-01,8.375000000000000000e+04,2.000000000000000111e-01
3.002700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,3.833723299999999945e+00,3.789145200000000102e+00,3.588543399999999828e+00,3.811434300000000164e+00,3.755711600000000150e+00,3.766856199999999877e+00,3.521676100000000087e+00,3.722277899999999917e+00,3.644266099999999842e+00,3.633121500000000115e+00,3.621977100000000060e+00,3.566254400000000047e+00,3.594366299999999903e+00,8.350000000000000000e+01,2.019999999999999929e+01,2.299999999999999822e+00,4.761800000000000000e+04,1.199999999999999956e+00
3.002700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.594366299999999903e+00,2.861971899999999902e+00,2.850704200000000021e+00,2.873239499999999946e+00,2.783098700000000036e+00,3.402817000000000203e+00,3.369013999999999953e+00,3.380281699999999834e+00,3.357746399999999909e+00,3.369013999999999953e+00,3.369013999999999953e+00,3.369013999999999953e+00,3.433427800000000030e+00,8.420000000000000284e+01,2.089999999999999858e+01,2.000000000000000000e+00,5.294100000000000000e+04,9.000000000000000222e-01
3.002900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,8.876678500000000582e+00,8.783571200000000800e+00,8.786193799999999499e+00,8.910774200000000533e+00,8.957983999999999725e+00,9.146820999999999202e+00,9.321233700000000510e+00,9.302874600000000882e+00,9.310742400000000529e+00,9.360574700000000803e+00,9.390736600000000323e+00,9.419586199999999465e+00,9.286438900000000274e+00,8.470000000000000284e+01,2.160000000000000142e+01,2.700000000000000178e+00,5.776300000000000000e+04,1.199999999999999956e+00
3.002900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,9.286438900000000274e+00,9.513720499999999802e+00,9.554810500000000317e+00,9.619014699999999252e+00,9.607458100000000556e+00,9.711467700000000036e+00,9.640844299999999478e+00,9.621582999999999330e+00,9.515004199999999912e+00,9.497027400000000341e+00,9.717888800000000771e+00,9.732013699999999545e+00,9.547814400000000035e+00,8.729999999999999716e+01,2.239999999999999858e+01,2.700000000000000178e+00,6.358200000000000000e+04,1.600000000000000089e+00
3.003100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.230526099999999978e+01,1.219150100000000059e+01,1.220587000000000089e+01,1.227053399999999961e+01,1.236393600000000070e+01,1.239746599999999965e+01,1.243817999999999913e+01,1.253278099999999995e+01,1.255553300000000050e+01,1.268605799999999917e+01,1.361410099999999979e+01,1.343328299999999942e+01,1.214719700000000024e+01,8.940000000000000568e+01,3.320000000000000284e+01,3.200000000000000178e+00,7.012400000000000000e+04,9.000000000000000222e-01
3.003100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.214719700000000024e+01,1.259966499999999989e+01,1.260545100000000041e+01,1.238442399999999921e+01,1.230457700000000010e+01,1.226176000000000066e+01,1.224093099999999978e+01,1.224555999999999933e+01,1.229647600000000018e+01,1.238789599999999957e+01,1.247468600000000016e+01,1.243071300000000079e+01,1.204904299999999928e+01,9.100000000000000000e+01,3.310000000000000142e+01,3.399999999999999911e+00,7.620800000000000000e+04,1.000000000000000000e+00
3.003300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.552719100000000019e+00,2.663707000000000047e+00,2.663707000000000047e+00,2.774694699999999958e+00,2.774694699999999958e+00,2.774694699999999958e+00,2.663707000000000047e+00,2.552719100000000019e+00,2.552719100000000019e+00,2.552719100000000019e+00,2.552719100000000019e+00,2.552719100000000019e+00,2.791262099999999968e+00,8.190000000000000568e+01,1.669999999999999929e+01,0.000000000000000000e+00,4.375000000000000000e+04,0.000000000000000000e+00
3.003300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.791262099999999968e+00,2.548543700000000189e+00,2.669902800000000020e+00,2.669902800000000020e+00,2.669902800000000020e+00,2.791262099999999968e+00,2.669902800000000020e+00,2.669902800000000020e+00,2.912621300000000080e+00,2.912621300000000080e+00,2.791262099999999968e+00,2.791262099999999968e+00,2.702702799999999961e+00,8.559999999999999432e+01,1.660000000000000142e+01,0.000000000000000000e+00,5.500000000000000000e+04,0.000000000000000000e+00
3.003500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.803628599999999915e+00,1.771611599999999953e+00,1.728922099999999906e+00,1.728922099999999906e+00,1.760939100000000090e+00,1.792956200000000111e+00,1.739594499999999933e+00,1.750266799999999900e+00,1.760939100000000090e+00,1.739594499999999933e+00,1.728922099999999906e+00,1.686232699999999918e+00,1.660280900000000059e+00,7.190000000000000568e+01,1.450000000000000000e+01,1.600000000000000089e+00,3.764500000000000000e+04,1.100000000000000089e+00
3.003500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.660280900000000059e+00,1.638995299999999933e+00,1.628352500000000092e+00,1.607066899999999965e+00,1.596424000000000065e+00,1.585781200000000002e+00,1.585781200000000002e+00,1.638995299999999933e+00,1.596424000000000065e+00,1.585781200000000002e+00,1.670923799999999959e+00,1.670923799999999959e+00,1.681294300000000019e+00,7.290000000000000568e+01,1.409999999999999964e+01,1.300000000000000044e+00,3.944100000000000000e+04,1.000000000000000000e+00
3.003700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.033613700000000080e+00,4.201680699999999824e+00,4.369748099999999802e+00,4.201680699999999824e+00,4.201680699999999824e+00,4.033613700000000080e+00,4.201680699999999824e+00,4.201680699999999824e+00,4.201680699999999824e+00,4.201680699999999824e+00,4.201680699999999824e+00,4.201680699999999824e+00,3.852327299999999788e+00,7.400000000000000000e+01,1.610000000000000142e+01,2.100000000000000089e+00,4.902800000000000000e+04,0.000000000000000000e+00
3.003700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.852327299999999788e+00,5.136436500000000294e+00,5.136436500000000294e+00,5.296950299999999778e+00,5.296950299999999778e+00,5.136436500000000294e+00,5.296950299999999778e+00,5.296950299999999778e+00,6.260032200000000380e+00,6.420545599999999631e+00,6.420545599999999631e+00,6.581059500000000284e+00,6.101190599999999797e+00,7.940000000000000568e+01,1.419999999999999929e+01,1.800000000000000044e+00,4.660700000000000000e+04,0.000000000000000000e+00
3.003900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,3.513313500000000200e+00,3.513313500000000200e+00,3.513313500000000200e+00,3.587278099999999803e+00,3.550295799999999780e+00,3.439349200000000106e+00,3.624260399999999827e+00,3.587278099999999803e+00,3.698224800000000201e+00,3.735207099999999780e+00,3.735207099999999780e+00,3.661242500000000177e+00,3.685778099999999835e+00,7.870000000000000284e+01,2.389999999999999858e+01,9.000000000000000222e-01,5.079500000000000000e+04,1.800000000000000044e+00
3.003900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.685778099999999835e+00,4.244229299999999760e+00,4.281459299999999857e+00,4.430379900000000148e+00,4.393149900000000052e+00,4.393149900000000052e+00,4.504839900000000341e+00,4.467609900000000245e+00,4.281459299999999857e+00,4.318689299999999953e+00,4.355919400000000330e+00,4.467609900000000245e+00,4.362050100000000263e+00,7.850000000000000000e+01,2.469999999999999929e+01,1.699999999999999956e+00,4.907700000000000000e+04,2.600000000000000089e+00
3.004100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.736506200000000000e+00,2.711323699999999892e+00,2.753294700000000095e+00,2.744900499999999965e+00,2.761688899999999780e+00,2.795265699999999853e+00,2.870813399999999849e+00,2.828842400000000090e+00,2.795265699999999853e+00,2.820448199999999961e+00,2.820448199999999961e+00,3.063879700000000206e+00,2.977291800000000155e+00,8.229999999999999716e+01,2.039999999999999858e+01,1.199999999999999956e+00,5.091200000000000000e+04,4.799999999999999822e+00
3.004100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.977291800000000155e+00,2.674516399999999905e+00,2.741799799999999898e+00,2.952060499999999976e+00,2.893187499999999801e+00,2.834314599999999906e+00,2.851135499999999823e+00,2.867956200000000067e+00,2.859545900000000085e+00,2.859545900000000085e+00,2.910008400000000162e+00,2.935239800000000177e+00,2.942168199999999789e+00,8.070000000000000284e+01,2.010000000000000142e+01,1.300000000000000044e+00,5.684000000000000000e+04,4.900000000000000355e+00
3.004300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.166666499999999829e+00,3.984106500000000217e+00,4.048539599999999794e+00,4.037800800000000301e+00,4.005584200000000372e+00,3.984106500000000217e+00,3.941151099999999907e+00,3.951890000000000125e+00,4.220360799999999912e+00,4.155927700000000335e+00,4.134450000000000180e+00,4.070017299999999949e+00,3.827751199999999798e+00,8.500000000000000000e+01,2.430000000000000071e+01,1.500000000000000000e+00,7.177900000000000000e+04,1.300000000000000044e+00
3.004300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.827751199999999798e+00,4.274321999999999733e+00,4.295587499999999892e+00,4.253057000000000087e+00,4.253057000000000087e+00,4.253057000000000087e+00,4.274321999999999733e+00,4.284955000000000069e+00,4.263689499999999910e+00,4.242423999999999751e+00,4.199893499999999946e+00,4.157362899999999861e+00,4.163607599999999742e+00,8.729999999999999716e+01,2.330000000000000071e+01,1.699999999999999956e+00,7.250000000000000000e+04,1.100000000000000089e+00
3.004500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.687500000000000000e+00,2.625000000000000000e+00,2.625000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.562500000000000000e+00,2.625000000000000000e+00,2.562500000000000000e+00,2.500000000000000000e+00,2.625000000000000000e+00,2.687500000000000000e+00,1.081250000000000000e+01,1.080385899999999921e+01,7.859999999999999432e+01,2.150000000000000000e+01,8.000000000000000444e-01,5.032900000000000000e+04,2.999999999999999889e-01
3.004500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.080385899999999921e+01,1.189710600000000085e+01,1.189710600000000085e+01,1.202572299999999927e+01,1.183279699999999934e+01,1.170417999999999914e+01,1.163987200000000044e+01,1.183279699999999934e+01,1.176848900000000064e+01,1.183279699999999934e+01,1.176848900000000064e+01,1.170417999999999914e+01,1.184041200000000060e+01,7.950000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,5.169100000000000000e+04,5.000000000000000000e-01
3.004700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,3.123893699999999995e+00,3.128318499999999780e+00,3.137168200000000073e+00,3.207964699999999780e+00,3.256637099999999840e+00,3.349557599999999802e+00,3.292035300000000220e+00,3.336283200000000004e+00,3.508849600000000013e+00,3.530973400000000151e+00,3.464601800000000065e+00,3.327433599999999991e+00,3.246696500000000096e+00,7.850000000000000000e+01,2.080000000000000071e+01,2.200000000000000178e+00,5.216900000000000000e+04,2.299999999999999822e+00
3.004700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.246696500000000096e+00,4.178699499999999567e+00,4.244333700000000320e+00,4.257460599999999928e+00,4.191826299999999783e+00,4.183074999999999655e+00,4.204953200000000280e+00,4.244333700000000320e+00,4.209328700000000367e+00,4.226830999999999783e+00,4.340596699999999863e+00,4.244333700000000320e+00,4.163261900000000182e+00,8.040000000000000568e+01,2.230000000000000071e+01,2.399999999999999911e+00,5.315400000000000000e+04,2.600000000000000089e+00
3.004900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,6.746024099999999635e+00,6.660317899999999902e+00,6.736501200000000189e+00,6.627940200000000281e+00,6.641272100000000123e+00,6.605085400000000107e+00,6.646986000000000061e+00,6.633654100000000220e+00,6.610798800000000419e+00,6.605085400000000107e+00,6.603180899999999909e+00,6.570802699999999774e+00,6.463621100000000119e+00,8.490000000000000568e+01,2.639999999999999858e+01,1.500000000000000000e+00,6.606200000000000000e+04,1.600000000000000089e+00
3.004900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,6.463621100000000119e+00,6.677946999999999633e+00,6.653506300000000095e+00,6.677946999999999633e+00,6.666666499999999829e+00,6.565144100000000371e+00,6.583944299999999750e+00,6.542582999999999593e+00,6.576424099999999662e+00,6.593344700000000280e+00,6.619665099999999747e+00,6.608385099999999568e+00,6.474926899999999819e+00,8.509999999999999432e+01,2.650000000000000000e+01,1.500000000000000000e+00,6.648600000000000000e+04,1.600000000000000089e+00
3.005100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.175811900000000021e+00,1.175811900000000021e+00,1.231802899999999923e+00,1.175811900000000021e+00,1.119820800000000061e+00,1.119820800000000061e+00,1.119820800000000061e+00,1.119820800000000061e+00,1.119820800000000061e+00,1.119820800000000061e+00,1.119820800000000061e+00,1.175811900000000021e+00,1.210121000000000002e+00,6.879999999999999716e+01,1.569999999999999929e+01,5.000000000000000000e-01,4.675000000000000000e+04,2.200000000000000178e+00
3.005100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.210121000000000002e+00,1.430142999999999942e+00,1.375137599999999960e+00,1.320132000000000083e+00,1.265126500000000043e+00,1.320132000000000083e+00,1.320132000000000083e+00,1.210121000000000002e+00,1.210121000000000002e+00,1.210121000000000002e+00,1.210121000000000002e+00,1.210121000000000002e+00,1.102941200000000066e+00,6.979999999999999716e+01,1.669999999999999929e+01,4.000000000000000222e-01,4.650700000000000000e+04,1.600000000000000089e+00
3.005300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,5.547481999999999580e+00,5.642256699999999903e+00,5.680166700000000013e+00,5.692803399999999847e+00,5.648575300000000077e+00,5.661211999999999911e+00,5.673848600000000353e+00,5.692803399999999847e+00,5.692803399999999847e+00,5.654893399999999737e+00,5.648575300000000077e+00,5.648575300000000077e+00,5.594843400000000244e+00,7.770000000000000284e+01,1.440000000000000036e+01,3.500000000000000000e+00,3.982000000000000000e+04,1.600000000000000089e+00
3.005300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,5.594843400000000244e+00,5.288190799999999747e+00,5.319481800000000149e+00,5.275674300000000372e+00,5.206833800000000068e+00,5.250641299999999845e+00,5.231866799999999706e+00,5.213092299999999568e+00,5.181801300000000055e+00,5.156768300000000416e+00,5.137993800000000277e+00,5.156768300000000416e+00,5.103490800000000327e+00,8.120000000000000284e+01,1.369999999999999929e+01,3.500000000000000000e+00,4.192200000000000000e+04,1.800000000000000044e+00
3.005500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.150653400000000381e+00,3.612605600000000194e+00,3.843197599999999881e+00,3.843197599999999881e+00,3.843197599999999881e+00,3.920061599999999924e+00,3.843197599999999881e+00,3.766333599999999837e+00,3.843197599999999881e+00,3.766333599999999837e+00,3.766333599999999837e+00,3.766333599999999837e+00,3.579254900000000017e+00,7.890000000000000568e+01,1.300000000000000000e+01,1.699999999999999956e+00,5.704500000000000000e+04,7.400000000000000355e+00
3.005500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.579254900000000017e+00,2.410518600000000067e+00,2.410518600000000067e+00,2.483564599999999789e+00,2.483564599999999789e+00,2.483564599999999789e+00,2.775748699999999847e+00,2.775748699999999847e+00,2.921840700000000179e+00,3.140978800000000071e+00,3.140978800000000071e+00,3.067932799999999904e+00,2.902556899999999995e+00,8.170000000000000284e+01,1.400000000000000000e+01,2.200000000000000178e+00,6.336500000000000000e+04,5.599999999999999645e+00
3.005700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,5.257850600000000263e+00,5.214635399999999699e+00,5.113800000000000345e+00,5.243445900000000215e+00,5.214635399999999699e+00,5.229040600000000261e+00,5.286660699999999657e+00,5.401901200000000181e+00,5.401901200000000181e+00,5.531547100000000050e+00,5.373091200000000178e+00,5.387496500000000133e+00,5.420401100000000305e+00,7.890000000000000568e+01,2.489999999999999858e+01,3.299999999999999822e+00,5.589200000000000000e+04,1.699999999999999956e+00
3.005700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,5.420401100000000305e+00,5.491535200000000394e+00,5.448854899999999724e+00,5.477308299999999797e+00,5.505761599999999589e+00,5.491535200000000394e+00,5.463081400000000087e+00,5.448854899999999724e+00,5.391947700000000232e+00,5.363493899999999925e+00,5.363493899999999925e+00,5.349267499999999842e+00,5.661948200000000320e+00,8.220000000000000284e+01,2.260000000000000142e+01,2.200000000000000178e+00,5.641000000000000000e+04,3.600000000000000089e+00
3.005900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.126984099999999600e+00,4.063492300000000057e+00,4.126984099999999600e+00,3.936507900000000060e+00,3.873015899999999956e+00,4.000000000000000000e+00,4.063492300000000057e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.746031799999999912e+00,4.065573699999999846e+00,7.150000000000000000e+01,2.050000000000000000e+01,3.399999999999999911e+00,4.681500000000000000e+04,0.000000000000000000e+00
3.005900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,4.065573699999999846e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.934426300000000154e+00,3.934426300000000154e+00,3.934426300000000154e+00,3.934426300000000154e+00,3.803278699999999901e+00,3.803278699999999901e+00,3.934426300000000154e+00,4.000000000000000000e+00,4.163822699999999877e+00,7.550000000000000000e+01,2.310000000000000142e+01,3.399999999999999911e+00,5.170900000000000000e+04,0.000000000000000000e+00
3.006100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.259635000000000282e+00,4.230657599999999796e+00,4.172703699999999571e+00,4.230657599999999796e+00,4.375543099999999797e+00,4.375543099999999797e+00,4.433497400000000255e+00,4.665314200000000078e+00,4.781222800000000106e+00,4.607360400000000134e+00,4.636337300000000106e+00,4.636337300000000106e+00,4.643784000000000134e+00,6.929999999999999716e+01,1.700000000000000000e+01,1.000000000000000000e+00,4.867200000000000000e+04,2.399999999999999911e+00
3.006100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,4.643784000000000134e+00,5.047591699999999904e+00,4.989904899999999977e+00,4.903374699999999642e+00,4.903374699999999642e+00,4.874531300000000122e+00,4.903374699999999642e+00,5.018748300000000384e+00,5.018748300000000384e+00,4.961061499999999569e+00,4.845687899999999715e+00,4.989904899999999977e+00,4.874572299999999636e+00,7.509999999999999432e+01,1.930000000000000071e+01,1.500000000000000000e+00,5.075000000000000000e+04,3.299999999999999822e+00
3.006300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,9.519391999999999854e+00,9.378632500000000149e+00,9.378632500000000149e+00,9.489533399999999119e+00,9.439415000000000333e+00,9.452211399999999486e+00,9.538586600000000360e+00,9.605767300000000120e+00,9.590837499999999238e+00,9.568444299999999458e+00,8.482890100000000544e+00,8.477558099999999541e+00,8.372963900000000237e+00,8.920000000000000284e+01,2.769999999999999929e+01,3.000000000000000000e+00,5.624700000000000000e+04,2.500000000000000000e+00
3.006300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,8.372963900000000237e+00,8.117293399999999437e+00,8.201464700000000718e+00,8.293001200000000850e+00,8.315095899999999318e+00,8.328774499999999748e+00,8.351921100000000209e+00,8.380329100000000864e+00,8.358234400000000619e+00,8.380329100000000864e+00,8.420310999999999879e+00,8.431883799999999596e+00,8.307323500000000749e+00,9.070000000000000284e+01,2.789999999999999858e+01,3.000000000000000000e+00,6.142300000000000000e+04,2.500000000000000000e+00
3.006500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.713382499999999808e+00,2.608008400000000115e+00,2.687038900000000119e+00,2.634351999999999805e+00,2.634351999999999805e+00,2.739726099999999942e+00,3.029504800000000220e+00,2.897787099999999949e+00,2.924130700000000083e+00,2.897787099999999949e+00,2.871443499999999815e+00,2.924130700000000083e+00,2.931937200000000132e+00,7.620000000000000284e+01,1.140000000000000036e+01,2.500000000000000000e+00,4.632800000000000000e+04,1.000000000000000000e+00
3.006500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.931937200000000132e+00,2.539267099999999999e+00,2.565444900000000139e+00,2.486911099999999930e+00,2.408376899999999932e+00,2.486911099999999930e+00,2.460732900000000001e+00,2.434555099999999861e+00,2.356020899999999862e+00,2.303664899999999793e+00,2.303664899999999793e+00,2.329842999999999886e+00,2.406770700000000041e+00,7.629999999999999716e+01,1.440000000000000036e+01,1.600000000000000089e+00,5.115300000000000000e+04,1.399999999999999911e+00
3.006700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.077667699999999940e+01,1.059517499999999934e+01,1.070861299999999972e+01,1.082961500000000044e+01,1.084473999999999982e+01,1.087499000000000038e+01,1.103380499999999920e+01,1.112455600000000011e+01,1.117749399999999937e+01,1.120774399999999993e+01,1.846782100000000071e+01,1.846782100000000071e+01,1.826616299999999882e+01,8.450000000000000000e+01,2.219999999999999929e+01,2.600000000000000089e+00,5.308200000000000000e+04,6.999999999999999556e-01
3.006700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.826616299999999882e+01,1.818451699999999960e+01,1.827358399999999961e+01,1.844429600000000136e+01,1.861500699999999853e+01,1.870407499999999956e+01,1.865954199999999830e+01,1.857047499999999829e+01,1.832554100000000119e+01,1.814740600000000015e+01,1.874860800000000083e+01,1.897869899999999888e+01,1.888009500000000074e+01,8.659999999999999432e+01,2.350000000000000000e+01,2.600000000000000089e+00,5.851000000000000000e+04,1.100000000000000089e+00
3.006900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.890173400000000115e+00,2.601156000000000024e+00,2.890173400000000115e+00,2.890173400000000115e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.601156000000000024e+00,2.486187900000000006e+00,8.729999999999999716e+01,2.169999999999999929e+01,2.399999999999999911e+00,4.000000000000000000e+04,5.000000000000000000e-01
3.006900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.486187900000000006e+00,3.867403299999999877e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.591160299999999861e+00,3.038674100000000156e+00,2.762430900000000022e+00,2.902374700000000196e+00,9.129999999999999716e+01,2.289999999999999858e+01,2.799999999999999822e+00,5.437500000000000000e+04,1.000000000000000000e+00
