CFIP,FirstDateOrder,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,MBD_13,MBD_14,MBD_15,MBD_16,MBD_17,MBD_18,MBD_19,MBD_20
1.113000000000000000e+03,1.400000000000000000e+01,2.490023900000000179e+00,2.467221499999999956e+00,2.412495600000000184e+00,2.416462899999999969e+00,2.247447699999999937e+00,2.277139399999999814e+00,2.293127500000000207e+00,2.290843499999999811e+00,2.320535399999999804e+00,2.309115400000000040e+00,2.345659299999999892e+00,2.322819500000000037e+00,2.322819500000000037e+00,2.325103299999999873e+00,2.322819500000000037e+00,2.336374300000000126e+00,2.327274300000000018e+00,2.375048399999999837e+00,2.390973100000000073e+00,2.384148099999999992e+00,2.400072799999999784e+00
1.113000000000000000e+03,1.500000000000000000e+01,2.467221499999999956e+00,2.412495600000000184e+00,2.416462899999999969e+00,2.247447699999999937e+00,2.277139399999999814e+00,2.293127500000000207e+00,2.290843499999999811e+00,2.320535399999999804e+00,2.309115400000000040e+00,2.345659299999999892e+00,2.322819500000000037e+00,2.322819500000000037e+00,2.325103299999999873e+00,2.322819500000000037e+00,2.336374300000000126e+00,2.327274300000000018e+00,2.375048399999999837e+00,2.390973100000000073e+00,2.384148099999999992e+00,2.400072799999999784e+00,2.488795800000000114e+00
1.113000000000000000e+03,1.600000000000000000e+01,2.412495600000000184e+00,2.416462899999999969e+00,2.247447699999999937e+00,2.277139399999999814e+00,2.293127500000000207e+00,2.290843499999999811e+00,2.320535399999999804e+00,2.309115400000000040e+00,2.345659299999999892e+00,2.322819500000000037e+00,2.322819500000000037e+00,2.325103299999999873e+00,2.322819500000000037e+00,2.336374300000000126e+00,2.327274300000000018e+00,2.375048399999999837e+00,2.390973100000000073e+00,2.384148099999999992e+00,2.400072799999999784e+00,2.488795800000000114e+00,2.484246000000000176e+00
1.115000000000000000e+03,0.000000000000000000e+00,2.890380899999999809e+00,2.951687300000000125e+00,2.948696899999999843e+00,2.974116599999999888e+00,2.968135600000000096e+00,2.928329499999999808e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00
1.115000000000000000e+03,1.000000000000000000e+00,2.951687300000000125e+00,2.948696899999999843e+00,2.974116599999999888e+00,2.968135600000000096e+00,2.928329499999999808e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00
1.115000000000000000e+03,2.000000000000000000e+00,2.948696899999999843e+00,2.974116599999999888e+00,2.968135600000000096e+00,2.928329499999999808e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00
1.115000000000000000e+03,3.000000000000000000e+00,2.974116599999999888e+00,2.968135600000000096e+00,2.928329499999999808e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00
1.115000000000000000e+03,4.000000000000000000e+00,2.968135600000000096e+00,2.928329499999999808e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00
1.115000000000000000e+03,5.000000000000000000e+00,2.928329499999999808e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00
1.115000000000000000e+03,6.000000000000000000e+00,2.867415400000000059e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00
1.115000000000000000e+03,7.000000000000000000e+00,2.940215100000000081e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00
1.115000000000000000e+03,8.000000000000000000e+00,2.914957999999999938e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00
1.115000000000000000e+03,9.000000000000000000e+00,2.929815300000000011e+00,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00
1.115000000000000000e+03,1.000000000000000000e+01,2.916443800000000142e+00,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00
1.115000000000000000e+03,1.100000000000000000e+01,2.911986600000000092e+00,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00,2.861918699999999927e+00
1.115000000000000000e+03,1.200000000000000000e+01,2.946157900000000218e+00,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00,2.861918699999999927e+00,2.899709200000000209e+00
1.115000000000000000e+03,1.300000000000000000e+01,2.929815300000000011e+00,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00,2.861918699999999927e+00,2.899709200000000209e+00,2.888081300000000073e+00
1.115000000000000000e+03,1.400000000000000000e+01,2.928329499999999808e+00,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00,2.861918699999999927e+00,2.899709200000000209e+00,2.888081300000000073e+00,2.924418699999999927e+00
1.115000000000000000e+03,1.500000000000000000e+01,2.883758300000000219e+00,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00,2.861918699999999927e+00,2.899709200000000209e+00,2.888081300000000073e+00,2.924418699999999927e+00,2.997093000000000007e+00
1.115000000000000000e+03,1.600000000000000000e+01,2.870386799999999905e+00,2.815388200000000118e+00,2.828633500000000023e+00,2.840407400000000138e+00,2.858067999999999831e+00,2.835992300000000021e+00,2.809501399999999816e+00,2.841879099999999880e+00,2.843350899999999903e+00,2.812444900000000025e+00,2.828633500000000023e+00,2.866898299999999900e+00,2.869841599999999993e+00,2.847383699999999962e+00,2.856104600000000104e+00,2.861918699999999927e+00,2.899709200000000209e+00,2.888081300000000073e+00,2.924418699999999927e+00,2.997093000000000007e+00,2.970930300000000024e+00
1.117000000000000000e+03,0.000000000000000000e+00,7.446358199999999705e+00,7.509559199999999990e+00,7.485542800000000163e+00,7.638489700000000049e+00,7.684626100000000015e+00,7.539371499999999671e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00
1.117000000000000000e+03,1.000000000000000000e+00,7.509559199999999990e+00,7.485542800000000163e+00,7.638489700000000049e+00,7.684626100000000015e+00,7.539371499999999671e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00
1.117000000000000000e+03,2.000000000000000000e+00,7.485542800000000163e+00,7.638489700000000049e+00,7.684626100000000015e+00,7.539371499999999671e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00
1.117000000000000000e+03,3.000000000000000000e+00,7.638489700000000049e+00,7.684626100000000015e+00,7.539371499999999671e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00
1.117000000000000000e+03,4.000000000000000000e+00,7.684626100000000015e+00,7.539371499999999671e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00
1.117000000000000000e+03,5.000000000000000000e+00,7.539371499999999671e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00
1.117000000000000000e+03,6.000000000000000000e+00,7.392468000000000039e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00
1.117000000000000000e+03,7.000000000000000000e+00,7.442266000000000048e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00
1.117000000000000000e+03,8.000000000000000000e+00,7.610955699999999879e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00
1.117000000000000000e+03,9.000000000000000000e+00,7.868658499999999556e+00,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00
1.117000000000000000e+03,1.000000000000000000e+01,7.887955200000000389e+00,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00
1.117000000000000000e+03,1.100000000000000000e+01,8.036725999999999814e+00,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00,7.192541600000000201e+00
1.117000000000000000e+03,1.200000000000000000e+01,8.054155299999999684e+00,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00,7.192541600000000201e+00,7.227562400000000054e+00
1.117000000000000000e+03,1.300000000000000000e+01,7.925303500000000057e+00,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00,7.192541600000000201e+00,7.227562400000000054e+00,7.224543599999999621e+00
1.117000000000000000e+03,1.400000000000000000e+01,7.867413499999999615e+00,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00,7.192541600000000201e+00,7.227562400000000054e+00,7.224543599999999621e+00,7.290962200000000060e+00
1.117000000000000000e+03,1.500000000000000000e+01,7.433551300000000417e+00,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00,7.192541600000000201e+00,7.227562400000000054e+00,7.224543599999999621e+00,7.290962200000000060e+00,7.438894699999999638e+00
1.117000000000000000e+03,1.600000000000000000e+01,7.396825299999999714e+00,7.254602000000000217e+00,6.952403499999999958e+00,7.056821799999999811e+00,7.053751000000000104e+00,7.068491899999999717e+00,7.064192799999999828e+00,7.088147199999999870e+00,7.123772100000000052e+00,7.106574099999999561e+00,7.146498700000000426e+00,7.244774299999999556e+00,7.257673300000000438e+00,7.148463699999999754e+00,7.149671599999999572e+00,7.192541600000000201e+00,7.227562400000000054e+00,7.224543599999999621e+00,7.290962200000000060e+00,7.438894699999999638e+00,7.429234000000000115e+00
1.119000000000000000e+03,0.000000000000000000e+00,9.424083800000000455e-01,9.614469399999999721e-01,9.424083800000000455e-01,9.804855000000000098e-01,9.614469399999999721e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00
1.119000000000000000e+03,1.000000000000000000e+00,9.614469399999999721e-01,9.424083800000000455e-01,9.804855000000000098e-01,9.614469399999999721e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00
1.119000000000000000e+03,2.000000000000000000e+00,9.424083800000000455e-01,9.804855000000000098e-01,9.614469399999999721e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00
1.119000000000000000e+03,3.000000000000000000e+00,9.804855000000000098e-01,9.614469399999999721e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00
1.119000000000000000e+03,4.000000000000000000e+00,9.614469399999999721e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00
1.119000000000000000e+03,5.000000000000000000e+00,9.461913699999999761e-01,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00
1.119000000000000000e+03,6.000000000000000000e+00,9.461913699999999761e-01,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00
1.119000000000000000e+03,7.000000000000000000e+00,9.557488600000000334e-01,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00
1.119000000000000000e+03,8.000000000000000000e+00,9.748638299999999868e-01,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01
1.119000000000000000e+03,9.000000000000000000e+00,9.461913699999999761e-01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01
1.119000000000000000e+03,1.000000000000000000e+01,9.461913699999999761e-01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01
1.119000000000000000e+03,1.100000000000000000e+01,9.939788000000000512e-01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01,9.537856599999999796e-01
1.119000000000000000e+03,1.200000000000000000e+01,1.013093699999999986e+00,1.013093699999999986e+00,1.013093699999999986e+00,1.022651200000000093e+00,1.022651200000000093e+00,1.036118899999999954e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.045802200000000015e+00,1.055485599999999913e+00,1.007068899999999934e+00,1.045802200000000015e+00,1.045802200000000015e+00,1.016752199999999995e+00,1.016752199999999995e+00,1.016752199999999995e+00,9.877021299999999560e-01,9.341199399999999819e-01,9.242871400000000071e-01,9.537856599999999796e-01,1.012782700000000036e+00
